name,ind,sn_power,x_chp1,t,y_chp1,w1+w2,w3+w1+w2,w3,h1,h2,h1/h2,h3/h1,h3/h2,h3,x_chp2,y_chp2,x1,y1,ry1,x2,y2,ry2,x3,y3,ry3,r3,d3,s/n,rs/n,APD10,APD20,APD30,APD40,APD50,APD60,APD70,APD80,APD90,APD100,iap_sn
W5FebD1_10nM_Dofe_57_58_8000,164,13.756716960061247,843,506.8752,9.413174996877151,0.017,4158,0.8146,0.09974682500312285,0.06689707511949097,1.4910491202336713,0.7696235198254904,1.147546472146939,0.07676750255032064,928,17.326788030501618,874,0.35957732227497946,109.16,909,-0.22017358208922344,-66.84,5001,-0.19580004544840632,-59.44071451981902,3.754877982269633e-05,9.661150585240453e-05,21.031506031770473,21.031506031770473,0.08832949367088629,0.18506867579908678,0.2943488202247191,0.416373984496124,0.5466329166666666,0.671314433460076,0.7744072849462366,0.850460447761194,0.9056177959927141,0.95704,47.21789081204446
W5FebD1_10nM_Dofe_57_58_8000,165,11.712951509398088,838,509.3888,10.64314752240559,0.0164,4368,0.8572,0.11175685247759443,0.08965265141747619,1.2465537907762247,0.6188316457889383,0.7714069339104911,0.06915867694690135,920,16.6175080436754,870,0.38781587962223807,122.4,902,-0.2838913628607233,-89.6,5206,-0.16647303623027107,-52.54116890322595,6.7815910689088e-05,8.26071153211913e-05,23.75294076598835,23.752940765988345,0.09133999999999994,0.18592926174496643,0.2965658426966293,0.42015877675840985,0.5511331983805667,0.6762980669144981,0.7811453435114505,0.8575618867924529,0.9129342092457422,0.9616285714285714,47.191559064372235
W5FebD1_10nM_Dofe_57_58_8000,166,11.712951509398088,838,509.3888,10.64314752240559,0.0164,4368,0.8572,0.11175685247759443,0.08965265141747619,1.2465537907762247,0.6188316457889383,0.7714069339104911,0.06915867694690135,920,16.6175080436754,870,0.38781587962223807,122.4,902,-0.2838913628607233,-89.6,5206,-0.16647303623027107,-52.54116890322595,6.7815910689088e-05,8.26071153211913e-05,23.75294076598835,23.752940765988345,0.09133999999999994,0.18592926174496643,0.2965658426966293,0.42015877675840985,0.5511331983805667,0.6762980669144981,0.7811453435114505,0.8575618867924529,0.9129342092457422,0.9616285714285714,47.191559064372235
W5FebD1_10nM_Dofe_57_58_8000,167,12.393696028588426,848,511.8994,11.705022937633945,0.0176,4441,0.8706,0.10869497706236607,0.05967113415894334,1.8215671378532894,0.6360100563835802,1.1585350180525473,0.0691310984900474,936,20.936773333644922,881,0.4090674623206989,120.4,918,-0.2024951889893161,-59.6,5289,-0.1637436070597025,-48.19432515640247,6.95184281306868e-05,8.12733346932135e-05,23.857556973328926,23.85755697332893,0.09184815789473684,0.18848627586206898,0.3003720114942529,0.42481735849056607,0.5572209016393443,0.6808308812260537,0.7852177066666667,0.861383430420712,0.9160713437500001,0.96552,47.26508568876472
W5FebD1_10nM_Dofe_57_58_8000,168,12.393696028588426,848,511.8994,11.705022937633945,0.0176,4441,0.8706,0.10869497706236607,0.05967113415894334,1.8215671378532894,0.6360100563835802,1.1585350180525473,0.0691310984900474,936,20.936773333644922,881,0.4090674623206989,120.4,918,-0.2024951889893161,-59.6,5289,-0.1637436070597025,-48.19432515640247,6.95184281306868e-05,8.12733346932135e-05,23.857556973328926,23.85755697332893,0.09184815789473684,0.18848627586206898,0.3003720114942529,0.42481735849056607,0.5572209016393443,0.6808308812260537,0.7852177066666667,0.861383430420712,0.9160713437500001,0.96552,47.26508568876472
W5FebD1_10nM_Dofe_57_58_8000,169,12.375956746129402,844,514.4102,19.049557547360997,0.0172,4176,0.818,0.097870442452639,0.039131070919296435,2.5010928695124677,0.6812754013822632,1.703933048571423,0.06667672496538132,930,17.479044325828383,870,0.3416211877966137,116.92,912,-0.11418539188412301,-39.08,5020,-0.1437476060291016,-49.19768063955294,4.889694814910442e-05,8.355479318970091e-05,22.930608096582098,22.930608096582098,0.09010946666666667,0.1891884444444444,0.301234361904762,0.42521781132075476,0.5577944664031622,0.6847120930232558,0.7878801864406779,0.8648460696517414,0.9194425520833333,0.9699,47.14534458205567
W5FebD1_10nM_Dofe_57_58_8000,170,12.375956746129402,844,514.4102,19.049557547360997,0.0172,4176,0.818,0.097870442452639,0.039131070919296435,2.5010928695124677,0.6812754013822632,1.703933048571423,0.06667672496538132,930,17.479044325828383,870,0.3416211877966137,116.92,912,-0.11418539188412301,-39.08,5020,-0.1437476060291016,-49.19768063955294,4.889694814910442e-05,8.355479318970091e-05,22.930608096582098,22.930608096582098,0.09010946666666667,0.1891884444444444,0.301234361904762,0.42521781132075476,0.5577944664031622,0.6847120930232558,0.7878801864406779,0.8648460696517414,0.9194425520833333,0.9699,47.14534458205567
W5FebD1_10nM_Dofe_57_58_8000,171,11.681016096259594,841,516.8818,15.020066003708362,0.0176,4245,0.8314,0.10757993399629164,0.06946880850092216,1.5486077322725864,0.6598369132195004,1.021828545850594,0.07098521157247066,929,23.101808359386467,874,0.3651628514019727,122.6,910,-0.2067071932079682,-69.4,5086,-0.14262022881011588,-47.883403213084186,3.881529787542306e-05,8.748485527787855e-05,23.925088143598323,23.925088143598323,0.09042827777777782,0.18885225899280578,0.3023656432748539,0.4284644230769231,0.5619382113821139,0.6882180125786165,0.7915758906882592,0.8666440985221676,0.9222323684210527,0.9724857142857143,47.08840748978111
W5FebD1_10nM_Dofe_57_58_8000,172,11.681016096259594,841,516.8818,15.020066003708362,0.0176,4245,0.8314,0.10757993399629164,0.06946880850092216,1.5486077322725864,0.6598369132195004,1.021828545850594,0.07098521157247066,929,23.101808359386467,874,0.3651628514019727,122.6,910,-0.2067071932079682,-69.4,5086,-0.14262022881011588,-47.883403213084186,3.881529787542306e-05,8.748485527787855e-05,23.925088143598323,23.925088143598323,0.09042827777777782,0.18885225899280578,0.3023656432748539,0.4284644230769231,0.5619382113821139,0.6882180125786165,0.7915758906882592,0.8666440985221676,0.9222323684210527,0.9724857142857143,47.08840748978111
W5FebD1_10nM_Dofe_57_58_8000,173,12.149562735652548,836,519.3228,11.62502415905246,0.0172,4229,0.8286,0.10913497584094754,0.06328003850095397,1.7246351049439121,0.538231845121209,0.9282535346947719,0.05873991941413177,922,13.166763158710538,865,0.36721624874078135,120.76,904,-0.19230503122198583,-63.24,5065,-0.1385823408694372,-45.57315625542123,6.00692015304487e-05,7.264397652007391e-05,23.067877514131414,23.06787751413141,0.09284520795660037,0.19169607843137254,0.3059812865497076,0.4328951923076923,0.5679734000000001,0.6943637515842839,0.7960325203252033,0.8716673267326732,0.9266827008928571,0.97756,46.98595171225073
W5FebD1_10nM_Dofe_57_58_8000,174,12.149562735652548,836,519.3228,11.62502415905246,0.0172,4229,0.8286,0.10913497584094754,0.06328003850095397,1.7246351049439121,0.538231845121209,0.9282535346947719,0.05873991941413177,922,13.166763158710538,865,0.36721624874078135,120.76,904,-0.19230503122198583,-63.24,5065,-0.1385823408694372,-45.57315625542123,6.00692015304487e-05,7.264397652007391e-05,23.067877514131414,23.06787751413141,0.09284520795660037,0.19169607843137254,0.3059812865497076,0.4328951923076923,0.5679734000000001,0.6943637515842839,0.7960325203252033,0.8716673267326732,0.9266827008928571,0.97756,46.98595171225073
W5FebD1_10nM_Dofe_57_58_8000,175,13.591043147526719,849,521.7666,13.674898991328215,0.0172,4444,0.8716,0.09836510100867177,0.052007695394385406,1.8913566591010869,0.7851609022423169,1.4850193009218238,0.07723243145712537,935,14.74818102488485,874,0.36233566552539553,112.03999999999999,915,-0.16803785416547257,-51.96,5293,-0.20207312089629917,-62.48425043224052,7.505809564014595e-05,9.069097164998283e-05,21.39850213614558,21.398502136145577,0.09076397435897436,0.18907170370370371,0.3017215662650605,0.42470595121951227,0.5594650205761317,0.6844355731225297,0.7904060833333334,0.867654358974359,0.9240430232558141,0.9757333333333333,47.033815625481
W5FebD1_10nM_Dofe_57_58_8000,176,13.591043147526719,849,521.7666,13.674898991328215,0.0172,4444,0.8716,0.09836510100867177,0.052007695394385406,1.8913566591010869,0.7851609022423169,1.4850193009218238,0.07723243145712537,935,14.74818102488485,874,0.36233566552539553,112.03999999999999,915,-0.16803785416547257,-51.96,5293,-0.20207312089629917,-62.48425043224052,7.505809564014595e-05,9.069097164998283e-05,21.39850213614558,21.398502136145577,0.09076397435897436,0.18907170370370371,0.3017215662650605,0.42470595121951227,0.5594650205761317,0.6844355731225297,0.7904060833333334,0.867654358974359,0.9240430232558141,0.9757333333333333,47.033815625481
W5FebD1_10nM_Dofe_57_58_8000,177,13.34210590077404,830,524.2146,14.24049382683933,0.0174,4592,0.901,0.10931950617316068,0.05249433349601159,2.0825010795015912,0.6940225680665898,1.4453027471971396,0.07587020441406839,917,17.533761795677258,859,0.3828868468401039,123.56,899,-0.16250069802763878,-52.44,5422,-0.1807725523634217,-58.33644261839113,8.588800750401774e-05,8.611827969814799e-05,23.708684213899392,23.708684213899396,0.094798918918919,0.192043696969697,0.30557694117647066,0.430353,0.5616188524590164,0.688001185770751,0.7937071794871795,0.8695653495440729,0.9270234920634921,0.9801714285714286,46.873317371973414
W5FebD1_10nM_Dofe_57_58_8000,178,12.958380341439963,845,526.6436,14.823518031022266,0.018,4493,0.8806,0.10661648196897774,0.05461089169569909,1.952293373326742,0.6397595318493792,1.2489982945521618,0.06820891059190097,935,15.952727545969623,877,0.38741259185226956,121.44,916,-0.17405493257130952,-54.56,5338,-0.16670539619673003,-52.256183045931344,6.885056538794267e-05,7.925739088066578e-05,23.435489915807892,23.435489915807892,0.09415484210526323,0.19222255639097752,0.3038954761904763,0.4300875362318841,0.5627728571428572,0.692003779527559,0.7967234482758622,0.8742279378238343,0.9298271982281285,0.9817199999999999,46.93044448382291
W5FebD1_10nM_Dofe_57_58_8000,179,12.958380341439963,845,526.6436,14.823518031022266,0.018,4493,0.8806,0.10661648196897774,0.05461089169569909,1.952293373326742,0.6397595318493792,1.2489982945521618,0.06820891059190097,935,15.952727545969623,877,0.38741259185226956,121.44,916,-0.17405493257130952,-54.56,5338,-0.16670539619673003,-52.256183045931344,6.885056538794267e-05,7.925739088066578e-05,23.435489915807892,23.435489915807892,0.09415484210526323,0.19222255639097752,0.3038954761904763,0.4300875362318841,0.5627728571428572,0.692003779527559,0.7967234482758622,0.8742279378238343,0.9298271982281285,0.9817199999999999,46.93044448382291
W5FebD1_10nM_Dofe_57_58_8000,180,13.354560465340935,843,529.0652,15.221991336868314,0.0178,4627,0.9076,0.09701800866313168,0.06382145294831373,1.5201472887447804,0.8397834111741302,1.2765944756291971,0.08147411426044604,932,18.383304113688958,874,0.3752034387330705,112.24,915,-0.21314122642213623,-63.760000000000005,5470,-0.21090421346684385,-63.090810146757086,6.666906612312783e-05,9.179147618346782e-05,21.779807021029374,21.779807021029367,0.0944324324324324,0.1925287878787878,0.3051902958579882,0.4317737254901961,0.5643519283746556,0.6905032411067191,0.7950940141843972,0.8725806382978722,0.9307568032786885,0.9844,46.76562610438587
W5FebD1_10nM_Dofe_57_58_8000,181,13.354560465340935,843,529.0652,15.221991336868314,0.0178,4627,0.9076,0.09701800866313168,0.06382145294831373,1.5201472887447804,0.8397834111741302,1.2765944756291971,0.08147411426044604,932,18.383304113688958,874,0.3752034387330705,112.24,915,-0.21314122642213623,-63.760000000000005,5470,-0.21090421346684385,-63.090810146757086,6.666906612312783e-05,9.179147618346782e-05,21.779807021029374,21.779807021029367,0.0944324324324324,0.1925287878787878,0.3051902958579882,0.4317737254901961,0.5643519283746556,0.6905032411067191,0.7950940141843972,0.8725806382978722,0.9307568032786885,0.9844,46.76562610438587
W5FebD1_10nM_Dofe_57_58_8000,182,12.649619663015958,847,531.4528,12.842522814064765,0.017,4392,0.8614,0.10347747718593522,0.055719977526239146,1.8570983295391057,0.6454073663035674,1.1985849418345889,0.06678512602231194,932,13.247507479215251,874,0.35102345550162994,116.32,915,-0.1680277338577266,-55.68,5239,-0.16156258476896432,-53.53761854309669,6.445403568832869e-05,7.937381271964815e-05,22.92003649660192,22.920036496601917,0.0936409275362319,0.19319771428571422,0.305888843373494,0.433510738916256,0.5674704166666666,0.6973133485714286,0.8019299137931035,0.8788292500000001,0.9366767407407407,0.99015,46.73317711737467
W5FebD1_10nM_Dofe_57_58_8000,183,12.649619663015958,847,531.4528,12.842522814064765,0.017,4392,0.8614,0.10347747718593522,0.055719977526239146,1.8570983295391057,0.6454073663035674,1.1985849418345889,0.06678512602231194,932,13.247507479215251,874,0.35102345550162994,116.32,915,-0.1680277338577266,-55.68,5239,-0.16156258476896432,-53.53761854309669,6.445403568832869e-05,7.937381271964815e-05,22.92003649660192,22.920036496601917,0.0936409275362319,0.19319771428571422,0.305888843373494,0.433510738916256,0.5674704166666666,0.6973133485714286,0.8019299137931035,0.8788292500000001,0.9366767407407407,0.99015,46.73317711737467
W5FebD1_10nM_Dofe_57_58_8000,184,8.943036161841938,836,533.8284,12.140635938302509,0.0184,4355,0.8526,0.1066193640616975,0.05329823232237816,2.000429646837116,0.48630481615956594,0.972818571645269,0.05184951023907363,928,18.806483501353163,870,0.36772800216122414,118.76,909,-0.16485212895809676,-53.24,5191,-0.10231429949159536,-33.04302673772047,4.6562125584658164e-05,6.227421359485183e-05,23.449357459677937,23.449357459677934,0.09619246376811592,0.19637560975609755,0.3141522891566265,0.44171453201970445,0.5766166666666667,0.7034709163346613,0.8080697435897436,0.8837360967184801,0.9403888059701492,0.9946799999999999,46.58974293110386
W5FebD1_10nM_Dofe_57_58_8000,185,8.943036161841938,836,533.8284,12.140635938302509,0.0184,4355,0.8526,0.1066193640616975,0.05329823232237816,2.000429646837116,0.48630481615956594,0.972818571645269,0.05184951023907363,928,18.806483501353163,870,0.36772800216122414,118.76,909,-0.16485212895809676,-53.24,5191,-0.10231429949159536,-33.04302673772047,4.6562125584658164e-05,6.227421359485183e-05,23.449357459677937,23.449357459677934,0.09619246376811592,0.19637560975609755,0.3141522891566265,0.44171453201970445,0.5766166666666667,0.7034709163346613,0.8080697435897436,0.8837360967184801,0.9403888059701492,0.9946799999999999,46.58974293110386
W5FebD1_10nM_Dofe_57_58_8000,186,13.739672850332207,839,536.1968,9.25756645445646,0.0176,4596,0.9016,0.10166243354554354,0.0691155583200751,1.4709051914873263,0.7075783349259199,1.0407806462264937,0.07193413545267267,927,11.55844730663113,868,0.34123345100743957,110.92,910,-0.2125171907283982,-69.08,5435,-0.18573931142285158,-60.37568814604155,7.01594169072903e-05,8.15949812303456e-05,21.868757538186625,21.868757538186628,0.0940381428571429,0.19270096774193546,0.3086919135802469,0.43317491749174913,0.5654241489361702,0.6938082448979592,0.8000380176211455,0.8776627956989247,0.9374823437500001,0.99275,46.644880023468154
W5FebD1_10nM_Dofe_57_58_8000,187,10.724731638091106,836,538.5452,16.713691820761248,0.0176,4473,0.877,0.09752630817923875,0.053801447378988336,1.81270789040755,0.6045617671140338,1.0958938854863407,0.058960677212948426,924,13.226263231262628,864,0.3579959428325461,114.24,907,-0.16846867898002169,-53.76,5309,-0.14331875571837896,-45.7344139816858,5.284260981415756e-05,6.879892323564577e-05,22.11371799253405,22.113717992534045,0.09587536231884057,0.19774768361581918,0.3131399999999999,0.4406451741293532,0.5750550632911392,0.7045448760330578,0.808113362701909,0.8846098100172712,0.9429708800000001,0.9989333333333333,46.69323169196126
W5FebD1_10nM_Dofe_57_58_8000,188,10.724731638091106,836,538.5452,16.713691820761248,0.0176,4473,0.877,0.09752630817923875,0.053801447378988336,1.81270789040755,0.6045617671140338,1.0958938854863407,0.058960677212948426,924,13.226263231262628,864,0.3579959428325461,114.24,907,-0.16846867898002169,-53.76,5309,-0.14331875571837896,-45.7344139816858,5.284260981415756e-05,6.879892323564577e-05,22.11371799253405,22.113717992534045,0.09587536231884057,0.19774768361581918,0.3131399999999999,0.4406451741293532,0.5750550632911392,0.7045448760330578,0.808113362701909,0.8846098100172712,0.9429708800000001,0.9989333333333333,46.69323169196126
W5FebD1_10nM_Dofe_57_58_8000,189,11.9642832856136,833,540.8988,13.805967623291581,0.0252,4282,0.8312,0.11087403237670843,0.04337744641393387,2.55602949326895,0.60794960248363,1.5539371143692922,0.067405823909177,959,20.109855470114656,862,0.35616461291425616,124.68,908,-0.12374920621948651,-43.32,5115,-0.1351070764477341,-47.29596843906235,5.6341894104150826e-05,8.309396438508013e-05,24.176154961842183,24.176154961842187,0.09538140845070438,0.19608838709677423,0.3127022165605095,0.44102234482758623,0.5737787234042553,0.7016498305084746,0.8058756481481483,0.8822051612903226,0.941840870967742,0.9985333333333332,46.745888415068215
W5FebD1_10nM_Dofe_57_58_8000,190,11.9642832856136,833,540.8988,13.805967623291581,0.0252,4282,0.8312,0.11087403237670843,0.04337744641393387,2.55602949326895,0.60794960248363,1.5539371143692922,0.067405823909177,959,20.109855470114656,862,0.35616461291425616,124.68,908,-0.12374920621948651,-43.32,5115,-0.1351070764477341,-47.29596843906235,5.6341894104150826e-05,8.309396438508013e-05,24.176154961842183,24.176154961842187,0.09538140845070438,0.19608838709677423,0.3127022165605095,0.44102234482758623,0.5737787234042553,0.7016498305084746,0.8058756481481483,0.8822051612903226,0.941840870967742,0.9985333333333332,46.745888415068215
W5FebD1_10nM_Dofe_57_58_8000,191,12.090563855496821,843,543.2644,16.91302703749591,0.019,3984,0.7778,0.0956469729625041,0.03949305213013735,2.421868349078936,0.6487960396690149,1.5712985934821488,0.062055377264402,938,17.036842267555052,873,0.35050789779467634,112.56,918,-0.12281477868711826,-39.44,4827,-0.14018614128945367,-45.01853499684695,3.949218192763702e-05,8.188885888678016e-05,21.968537411052047,21.968537411052043,0.09633622535211271,0.19558389333333334,0.30837522012578616,0.43552057731958765,0.5691765217391302,0.6977793304221251,0.8049416745655609,0.8818080459770116,0.9421442857142858,0.9991,46.79052371975963
W5FebD1_10nM_Dofe_57_58_8000,192,12.090563855496821,843,543.2644,16.91302703749591,0.019,3984,0.7778,0.0956469729625041,0.03949305213013735,2.421868349078936,0.6487960396690149,1.5712985934821488,0.062055377264402,938,17.036842267555052,873,0.35050789779467634,112.56,918,-0.12281477868711826,-39.44,4827,-0.14018614128945367,-45.01853499684695,3.949218192763702e-05,8.188885888678016e-05,21.968537411052047,21.968537411052043,0.09633622535211271,0.19558389333333334,0.30837522012578616,0.43552057731958765,0.5691765217391302,0.6977793304221251,0.8049416745655609,0.8818080459770116,0.9421442857142858,0.9991,46.79052371975963
W5FebD1_10nM_Dofe_57_58_8000,193,11.1591122555061,838,545.6066000000001,13.170171040426274,0.0182,4496,0.881,0.09642982895957372,0.05044357696828299,1.9116374126324378,0.5857469314193795,1.1197357484359325,0.056483476410365926,929,14.737171455002127,867,0.324080895604589,109.6,913,-0.14902990089846063,-50.4,5334,-0.12344142242807081,-41.7463049553638,6.479467744347259e-05,6.56021793384041e-05,21.4679089581371,21.4679089581371,0.09417647058823536,0.1951370666666667,0.3101203703703705,0.43787525773195884,0.5758179912663756,0.7028627659574469,0.8079214285714286,0.8844502873563218,0.944054700854701,1.000325,46.71622262175549
W5FebD1_10nM_Dofe_57_58_8000,194,11.014397422423956,842,547.918,13.758270831528108,0.019,4148,0.8106,0.0981217291684719,0.032173537305502146,3.0497650363017947,0.6026255151935259,1.8378662262205712,0.059130657591829984,937,17.83634201765797,877,0.33581738529401245,111.88,919,-0.09641092613195994,-32.120000000000005,4990,-0.12394841869524725,-41.29431557417202,2.045144378990912e-05,7.479212951154817e-05,22.094419751943533,22.094419751943523,0.0964840579710145,0.19549203252032515,0.3121949367088608,0.44028201970443354,0.5772823788546255,0.7034982905982905,0.8105540769732551,0.887048188405797,0.9467535087719298,1.0045999999999997,46.685387686539215
W5FebD1_10nM_Dofe_57_58_8000,195,11.014397422423956,842,547.918,13.758270831528108,0.019,4148,0.8106,0.0981217291684719,0.032173537305502146,3.0497650363017947,0.6026255151935259,1.8378662262205712,0.059130657591829984,937,17.83634201765797,877,0.33581738529401245,111.88,919,-0.09641092613195994,-32.120000000000005,4990,-0.12394841869524725,-41.29431557417202,2.045144378990912e-05,7.479212951154817e-05,22.094419751943533,22.094419751943523,0.0964840579710145,0.19549203252032515,0.3121949367088608,0.44028201970443354,0.5772823788546255,0.7034982905982905,0.8105540769732551,0.887048188405797,0.9467535087719298,1.0045999999999997,46.685387686539215
W5FebD1_10nM_Dofe_57_58_8000,196,11.033715035120444,817,550.2386,12.79032846022702,0.0192,4421,0.865,0.09536967153977298,0.031893957021478445,2.9902113267271253,0.6805288763367575,2.0349251541870554,0.06490181540956735,913,17.681774390457562,852,0.3300568887621445,108.16,895,-0.09716171725394492,-31.84,5238,-0.14409485785861897,-47.220041019109786,3.692034876390537e-05,7.680688214149982e-05,20.42558666952594,20.425586669525938,0.09424480392156868,0.1953773333333334,0.3098298051948052,0.43747125628140704,0.5720084821428573,0.7001786147186148,0.8058759069767443,0.8834488275862068,0.9439359943977592,1.0016399999999999,46.68363527402501
W5FebD1_10nM_Dofe_57_58_8000,197,11.033715035120444,817,550.2386,12.79032846022702,0.0192,4421,0.865,0.09536967153977298,0.031893957021478445,2.9902113267271253,0.6805288763367575,2.0349251541870554,0.06490181540956735,913,17.681774390457562,852,0.3300568887621445,108.16,895,-0.09716171725394492,-31.84,5238,-0.14409485785861897,-47.220041019109786,3.692034876390537e-05,7.680688214149982e-05,20.42558666952594,20.425586669525938,0.09424480392156868,0.1953773333333334,0.3098298051948052,0.43747125628140704,0.5720084821428573,0.7001786147186148,0.8058759069767443,0.8834488275862068,0.9439359943977592,1.0016399999999999,46.68363527402501
W5FebD1_10nM_Dofe_57_58_8000,198,10.764998171572259,829,552.558,12.847982632112767,0.0198,4525,0.8852,0.10331201736788723,0.03590166071647858,2.8776389533553752,0.5941135563778783,1.7096443125494776,0.06137907005500861,928,17.181008201855327,863,0.4168852457318562,116.16,908,-0.12862575074922283,-35.84,5354,-0.15862189976346056,-44.198061853153284,3.5856515497865935e-05,7.09420597029688e-05,22.17287786302295,22.17287786302295,0.09576338888888895,0.19595600000000005,0.3089309462365591,0.43608360544217695,0.5711183856502242,0.700467072463768,0.8054257073170733,0.8820976470588235,0.9438862041467304,1.0022333333333333,46.57069653436533
W5FebD1_10nM_Dofe_57_58_8000,199,10.764998171572259,829,552.558,12.847982632112767,0.0198,4525,0.8852,0.10331201736788723,0.03590166071647858,2.8776389533553752,0.5941135563778783,1.7096443125494776,0.06137907005500861,928,17.181008201855327,863,0.4168852457318562,116.16,908,-0.12862575074922283,-35.84,5354,-0.15862189976346056,-44.198061853153284,3.5856515497865935e-05,7.09420597029688e-05,22.17287786302295,22.17287786302295,0.09576338888888895,0.19595600000000005,0.3089309462365591,0.43608360544217695,0.5711183856502242,0.700467072463768,0.8054257073170733,0.8820976470588235,0.9438862041467304,1.0022333333333333,46.57069653436533
W5FebD1_10nM_Dofe_57_58_8000,200,10.199069346645917,837,554.8754,20.030392948579518,0.0186,4448,0.871,0.09140960705142048,0.03262093140874034,2.802176489262612,0.5531740435066511,1.5500912991846711,0.050565421947988354,930,19.350510795192164,870,0.35090526869759897,111.44,914,-0.102525803560605,-32.56,5285,-0.09829035162817318,-31.21491115279619,6.982953515525434e-05,5.9418827200926395e-05,21.5403211495071,21.540321149507093,0.09636857971014497,0.19565869918699189,0.31204603375527434,0.440945306122449,0.5792170403587443,0.7061869642857141,0.812256197044335,0.8888408786127168,0.9506691071428571,1.010142857142857,46.549567832710785
W5FebD1_10nM_Dofe_57_58_8000,201,10.199069346645917,837,554.8754,20.030392948579518,0.0186,4448,0.871,0.09140960705142048,0.03262093140874034,2.802176489262612,0.5531740435066511,1.5500912991846711,0.050565421947988354,930,19.350510795192164,870,0.35090526869759897,111.44,914,-0.102525803560605,-32.56,5285,-0.09829035162817318,-31.21491115279619,6.982953515525434e-05,5.9418827200926395e-05,21.5403211495071,21.540321149507093,0.09636857971014497,0.19565869918699189,0.31204603375527434,0.440945306122449,0.5792170403587443,0.7061869642857141,0.812256197044335,0.8888408786127168,0.9506691071428571,1.010142857142857,46.549567832710785
W5FebD1_10nM_Dofe_57_58_8000,202,10.692988506771782,826,557.1848,9.496683376244595,0.0198,4639,0.908,0.09290331662375542,0.0416455650172523,2.2308093691433606,0.5706544077251247,1.2730211992961633,0.05301568712362887,925,15.316776619879576,861,0.3046240003644071,102.4,908,-0.12375350014804037,-41.6,5465,-0.11214836842804574,-37.698910503749296,6.666376747456085e-05,5.9702350364446926e-05,19.922773873165344,19.922773873165344,0.09575281249999998,0.19539060869565217,0.3095936403508773,0.4378644607329843,0.5769817351598173,0.703371090909091,0.8089764563106797,0.8873363313609468,0.9493613913043477,1.00912,46.35315736222837
W5FebD1_10nM_Dofe_57_58_8000,203,10.692988506771782,826,557.1848,9.496683376244595,0.0198,4639,0.908,0.09290331662375542,0.0416455650172523,2.2308093691433606,0.5706544077251247,1.2730211992961633,0.05301568712362887,925,15.316776619879576,861,0.3046240003644071,102.4,908,-0.12375350014804037,-41.6,5465,-0.11214836842804574,-37.698910503749296,6.666376747456085e-05,5.9702350364446926e-05,19.922773873165344,19.922773873165344,0.09575281249999998,0.19539060869565217,0.3095936403508773,0.4378644607329843,0.5769817351598173,0.703371090909091,0.8089764563106797,0.8873363313609468,0.9493613913043477,1.00912,46.35315736222837
W5FebD1_10nM_Dofe_57_58_8000,204,10.766594668348038,827,559.4894,13.052153042658801,0.0264,4635,0.9006,0.0958278469573412,0.031191421451801767,3.072250077009739,0.6392668043147323,1.9639874887857058,0.06125956148878075,959,23.638476492310495,862,0.3289707640298104,108.88,907,-0.09402617722821177,-31.12,5462,-0.11366859914510723,-37.62108499647025,5.718309138670529e-05,6.956570689164292e-05,21.208058982313442,21.20805898231344,0.09598615942028987,0.19676365217391298,0.3107618300653595,0.441226497461929,0.5780467741935484,0.7057946788990827,0.8137835714285715,0.8911920325203253,0.9540973008849558,1.01424,46.5766569226292
W5FebD1_10nM_Dofe_57_58_8000,205,10.766594668348038,827,559.4894,13.052153042658801,0.0264,4635,0.9006,0.0958278469573412,0.031191421451801767,3.072250077009739,0.6392668043147323,1.9639874887857058,0.06125956148878075,959,23.638476492310495,862,0.3289707640298104,108.88,907,-0.09402617722821177,-31.12,5462,-0.11366859914510723,-37.62108499647025,5.718309138670529e-05,6.956570689164292e-05,21.208058982313442,21.20805898231344,0.09598615942028987,0.19676365217391298,0.3107618300653595,0.441226497461929,0.5780467741935484,0.7057946788990827,0.8137835714285715,0.8911920325203253,0.9540973008849558,1.01424,46.5766569226292
W5FebD1_10nM_Dofe_57_58_8000,206,12.42061996711106,833,561.7846000000001,18.12009476516861,0.0256,4537,0.8818,0.09119990523483139,0.02675092466387169,3.4092244055399292,0.8365149579084596,2.8518672101007274,0.0762900848887705,961,25.600310232309262,862,0.3028668084134245,109.32,912,-0.07391590238263963,-26.68,5370,-0.14043404929928743,-50.68977465646123,5.8136599156166786e-05,8.852411799578845e-05,21.51946662628882,21.519466626288814,0.09692723880597012,0.19718621848739495,0.31121947368421055,0.43989456410256406,0.574687037037037,0.7015091705069124,0.8092744278606965,0.8876997869822486,0.9503916521739131,1.00992,46.45125061795605
W5FebD1_10nM_Dofe_57_58_8000,207,11.671436638124145,818,564.0872,14.24481520973928,0.0256,4685,0.9114,0.08759518479026072,0.030228664848125475,2.8977523562603738,0.8634975986637745,2.502202201153127,0.07563823172089973,946,22.95796027803478,853,0.30459274466942865,101.84,899,-0.09020539256902955,-30.16,5503,-0.1575611593549959,-52.68027144286495,6.739731561428627e-05,8.485330011319242e-05,20.031633630940092,20.0316336309401,0.09594692957746476,0.19498903954802263,0.3075509462365592,0.43521663157894747,0.5694213953488373,0.6965635348837209,0.8052867692307693,0.8846394274028629,0.9471277586206898,1.0085142857142857,46.36095130022255
